Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5
815,0.000665105,0.000712455,0.000678248,0.000764019,0.000733506
816,0.000654156,0.000697812,0.000669093,0.00075731,0.00074461
817,0.000641833,0.00068124,0.000657153,0.00074423,0.00074333
818,0.000630623,0.000664432,0.000643003,0.000726919,0.000729681
819,0.000637542,0.000657595,0.000631526,0.000729597,0.000727877
820,0.000639752,0.000640545,0.000616908,0.000707295,0.000713615
821,0.000631581,0.000624535,0.000604482,0.000683729,0.000696303
822,0.000603918,0.000618325,0.000598196,0.000677815,0.000681764
823,0.000572661,0.000600319,0.000603832,0.000675652,0.000666662
824,0.000534667,0.000575871,0.000593106,0.000661488,0.000652571
825,0.000498125,0.000547622,0.000564073,0.000632367,0.000638875
826,0.000494506,0.00050871,0.000520457,0.000568781,0.000605535
827,0.000459069,0.00046893,0.000485547,0.000525716,0.000562343
828,0.000416693,0.000440144,0.000452377,0.000493158,0.000522568
829,0.000390239,0.000440288,0.000416559,0.0004678,0.000502498
830,0.000371636,0.000399557,0.00038856,0.000432989,0.00044778
831,0.000345878,0.000366939,0.000355711,0.000412134,0.000397176
832,0.000313317,0.00034204,0.000317268,0.000404431,0.000355938
833,0.000291219,0.000274853,0.000279897,0.000382581,0.000328897
834,0.000267294,0.000245754,0.000249774,0.00036858,0.000317683
835,0.000251185,0.000233075,0.000232681,0.000353108,0.000313093
836,0.000252979,0.000235507,0.000240027,0.000329704,0.000314336
837,0.000246911,0.000234209,0.000207381,0.00030529,0.000312425
838,0.000224288,0.000234975,0.000198709,0.000275409,0.000296655
839,0.000195153,0.000235755,0.000204068,0.000246129,0.00027433
840,0.000182089,0.000231399,0.000204191,0.000232947,0.000261125
841,0.000176496,0.000220334,0.000201072,0.000223784,0.000255591
842,0.000177508,0.000198016,0.000192934,0.000223974,0.000256782
843,0.000185591,0.000161362,0.000178494,0.000236565,0.000265151
844,0.000191472,0.00017115,0.000192915,0.000247107,0.00024882
845,0.000181581,0.000176289,0.000202699,0.000247333,0.000232849
846,0.000166271,0.000180735,0.00020295,0.000243015,0.000220264
847,0.000170668,0.000194706,0.000177603,0.000247716,0.000219903
848,0.000155349,0.000188477,0.00015457,0.000241382,0.000212769
849,0.000150845,0.000186071,0.00015152,0.000235561,0.000225545
850,0.000156597,0.000187288,0.000165273,0.000230227,0.000253374
851,0.000134961,0.000165418,0.000147932,0.000214274,0.000223006
852,0.000127189,0.00016097,0.000165845,0.000208622,0.000209532
853,0.000121972,0.000162458,0.000180323,0.000206192,0.000198636
854,0.000107994,0.000159983,0.000149786,0.000200529,0.000175564
855,0.000122387,0.000147254,0.000142252,0.000221549,0.000179828
856,0.000143271,0.000163876,0.000138147,0.000224626,0.000173336
857,0.000164038,0.000185703,0.000142604,0.000215777,0.000167464
858,0.00017079,0.000155305,0.000170851,0.000206403,0.000190196
859,0.000176888,0.000153802,0.000171732,0.000200111,0.000213208
860,0.000168198,0.000147344,0.000162344,0.000199119,0.000223909
861,0.00014711,0.00013274,0.000147749,0.000198325,0.000221221
862,0.000145378,0.000152263,0.000118426,0.000158669,0.000208961
863,0.000116607,0.000145072,0.000107891,0.000172308,0.000188754
864,0.0001006,0.000129814,0.000105476,0.000197878,0.000168608
865,0.000141887,0.000122133,0.000103188,0.000198262,0.000156182
866,0.000129039,0.000118707,0.000116559,0.000180755,0.000154805
867,0.000135572,0.00011783,0.000126368,0.000181833,0.000147885
868,0.000149967,0.000117072,0.000131736,0.000192737,0.000137868
869,0.000142219,0.000109556,0.000130253,0.000190909,0.000130244
870,0.000143077,0.000120827,0.000132221,0.000224456,0.000162608
871,0.000139452,0.000144922,0.000137543,0.000237429,0.000169242
872,0.000129375,0.000173669,0.000141575,0.000222929,0.000147372
873,0.000119889,0.000170842,0.000111658,0.000220781,0.00018454
874,0.000113673,0.000125688,0.000100739,0.000211746,0.000183112
875,0.000112945,9.17E-05,9.93E-05,0.000192715,0.00017915
876,0.000119296,9.09E-05,0.00010488,0.000161253,0.000185978
877,0.000151631,0.000101522,0.000101553,0.000165688,0.000162657
878,0.000118382,0.000107193,0.0001076,0.00015161,0.000163286
879,7.80E-05,0.000103633,0.000110773,0.000134662,0.000165274
880,8.69E-05,8.33E-05,9.77E-05,0.000129562,0.000146247
881,6.78E-05,8.41E-05,7.81E-05,0.00012449,0.000127708
882,5.37E-05,0.000103098,7.61E-05,0.000137146,0.000118161
883,5.61E-05,0.000125286,8.43E-05,0.000155732,0.000114322
884,0.000111267,0.000112228,8.60E-05,0.000150693,0.000108935
885,0.00012954,0.000116619,6.56E-05,0.000143597,0.000166101
886,0.000129889,0.000104615,5.80E-05,0.000132919,0.000180055
887,0.000113637,7.46E-05,5.74E-05,0.000119262,0.00015418
888,8.72E-05,4.73E-05,2.24E-05,0.000107572,0.00017281
889,8.29E-05,5.52E-05,4.16E-05,0.000119179,0.000132213
890,8.20E-05,8.86E-05,5.60E-05,0.000130398,0.000114603
891,7.76E-05,0.000132332,5.31E-05,0.000131545,0.000131132
892,5.96E-05,0.000114828,5.91E-05,9.72E-05,0.000113994
893,6.19E-05,0.000117909,5.85E-05,0.000109793,9.76E-05
894,6.41E-05,0.000113512,4.97E-05,0.000127113,8.49E-05
895,5.27E-05,8.82E-05,3.25E-05,0.000132798,7.73E-05
896,-2.49E-06,6.30E-05,4.24E-05,0.000141873,6.22E-05
897,2.76E-05,7.34E-06,-1.08E-05,0.000168019,9.21E-05
898,8.93E-05,-1.92E-05,-5.11E-05,0.000171639,0.000123633
899,0.000134894,2.87E-05,-1.82E-05,0.00012295,0.000120927
900,8.38E-05,5.46E-05,1.91E-05,0.000112225,0.000124275
